"Start time UTC","End time UTC","Hydro power production - real time data"
"2023-12-01T17:07:00.000Z","2023-12-01T17:07:00.000Z","2194.8"
"2023-12-01T17:10:00.000Z","2023-12-01T17:10:00.000Z","2205.19999"
"2023-12-01T17:13:00.000Z","2023-12-01T17:13:00.000Z","2198"
"2023-12-01T17:16:00.000Z","2023-12-01T17:16:00.000Z","2186.8"
"2023-12-01T17:19:00.000Z","2023-12-01T17:19:00.000Z","2189.69999"
"2023-12-01T17:22:00.000Z","2023-12-01T17:22:00.000Z","2194"
"2023-12-01T17:25:00.000Z","2023-12-01T17:25:00.000Z","2192.8"
"2023-12-01T17:28:00.000Z","2023-12-01T17:28:00.000Z","2190.5"
"2023-12-01T17:31:00.000Z","2023-12-01T17:31:00.000Z","2185.9"
"2023-12-01T17:34:00.000Z","2023-12-01T17:34:00.000Z","2192.19999"
"2023-12-01T17:37:00.000Z","2023-12-01T17:37:00.000Z","2193.8"
"2023-12-01T17:40:00.000Z","2023-12-01T17:40:00.000Z","2190.69999"
"2023-12-01T17:43:00.000Z","2023-12-01T17:43:00.000Z","2195.3"
"2023-12-01T17:46:00.000Z","2023-12-01T17:46:00.000Z","2201.69999"
"2023-12-01T17:49:00.000Z","2023-12-01T17:49:00.000Z","2199.69999"
"2023-12-01T17:52:00.000Z","2023-12-01T17:52:00.000Z","2207.8"
"2023-12-01T17:55:00.000Z","2023-12-01T17:55:00.000Z","2207.19999"
"2023-12-01T17:58:00.000Z","2023-12-01T17:58:00.000Z","2209.69999"
"2023-12-01T18:01:00.000Z","2023-12-01T18:01:00.000Z","2203.69999"
"2023-12-01T18:04:00.000Z","2023-12-01T18:04:00.000Z","2204.3"
"2023-12-01T18:07:00.000Z","2023-12-01T18:07:00.000Z","2185.5"
"2023-12-01T18:10:00.000Z","2023-12-01T18:10:00.000Z","2173.09999"
"2023-12-01T18:13:00.000Z","2023-12-01T18:13:00.000Z","2176.69999"
"2023-12-01T18:16:00.000Z","2023-12-01T18:16:00.000Z","2149.19999"
"2023-12-01T18:19:00.000Z","2023-12-01T18:19:00.000Z","2124.5"
"2023-12-01T18:22:00.000Z","2023-12-01T18:22:00.000Z","2109.5"
"2023-12-01T18:25:00.000Z","2023-12-01T18:25:00.000Z","2107.8"
"2023-12-01T18:28:00.000Z","2023-12-01T18:28:00.000Z","2103.69999"
"2023-12-01T18:31:00.000Z","2023-12-01T18:31:00.000Z","2096.19999"
"2023-12-01T18:34:00.000Z","2023-12-01T18:34:00.000Z","2069"
"2023-12-01T18:37:00.000Z","2023-12-01T18:37:00.000Z","2059"
"2023-12-01T18:40:00.000Z","2023-12-01T18:40:00.000Z","2045.3"
"2023-12-01T18:43:00.000Z","2023-12-01T18:43:00.000Z","2027.3"
"2023-12-01T18:46:00.000Z","2023-12-01T18:46:00.000Z","2022.5"
"2023-12-01T18:49:00.000Z","2023-12-01T18:49:00.000Z","2021.2"
"2023-12-01T18:52:00.000Z","2023-12-01T18:52:00.000Z","2014.8"
"2023-12-01T18:55:00.000Z","2023-12-01T18:55:00.000Z","2012.8"
"2023-12-01T18:58:00.000Z","2023-12-01T18:58:00.000Z","2001.5"
"2023-12-01T19:01:00.000Z","2023-12-01T19:01:00.000Z","1995.8"
"2023-12-01T19:04:00.000Z","2023-12-01T19:04:00.000Z","1945"
"2023-12-01T19:07:00.000Z","2023-12-01T19:07:00.000Z","1922.5"
"2023-12-01T19:10:00.000Z","2023-12-01T19:10:00.000Z","1906.3"
"2023-12-01T19:13:00.000Z","2023-12-01T19:13:00.000Z","1885.7"
"2023-12-01T19:16:00.000Z","2023-12-01T19:16:00.000Z","1887.3"
"2023-12-01T19:19:00.000Z","2023-12-01T19:19:00.000Z","1863.9"
"2023-12-01T19:22:00.000Z","2023-12-01T19:22:00.000Z","1838.5"
"2023-12-01T19:25:00.000Z","2023-12-01T19:25:00.000Z","1834.5"
"2023-12-01T19:28:00.000Z","2023-12-01T19:28:00.000Z","1820.2"
"2023-12-01T19:31:00.000Z","2023-12-01T19:31:00.000Z","1810.3"
"2023-12-01T19:34:00.000Z","2023-12-01T19:34:00.000Z","1816.2"
"2023-12-01T19:37:00.000Z","2023-12-01T19:37:00.000Z","1800.7"
"2023-12-01T19:40:00.000Z","2023-12-01T19:40:00.000Z","1809"
"2023-12-01T19:43:00.000Z","2023-12-01T19:43:00.000Z","1797"
"2023-12-01T19:46:00.000Z","2023-12-01T19:46:00.000Z","1800.5"
"2023-12-01T19:49:00.000Z","2023-12-01T19:49:00.000Z","1788"
"2023-12-01T19:52:00.000Z","2023-12-01T19:52:00.000Z","1797.3"
"2023-12-01T19:55:00.000Z","2023-12-01T19:55:00.000Z","1795.8"
"2023-12-01T19:58:00.000Z","2023-12-01T19:58:00.000Z","1776.7"
"2023-12-01T20:01:00.000Z","2023-12-01T20:01:00.000Z","1758.8"
"2023-12-01T20:04:00.000Z","2023-12-01T20:04:00.000Z","1860.3"
"2023-12-01T20:07:00.000Z","2023-12-01T20:07:00.000Z","1871.8"
"2023-12-01T20:10:00.000Z","2023-12-01T20:10:00.000Z","1866.7"
"2023-12-01T20:13:00.000Z","2023-12-01T20:13:00.000Z","1875.3"
"2023-12-01T20:16:00.000Z","2023-12-01T20:16:00.000Z","1879.2"
"2023-12-01T20:19:00.000Z","2023-12-01T20:19:00.000Z","1874.5"
"2023-12-01T20:22:00.000Z","2023-12-01T20:22:00.000Z","1867.3"
"2023-12-01T20:25:00.000Z","2023-12-01T20:25:00.000Z","1859.3"
"2023-12-01T20:28:00.000Z","2023-12-01T20:28:00.000Z","1858"
"2023-12-01T20:31:00.000Z","2023-12-01T20:31:00.000Z","1858.2"
"2023-12-01T20:34:00.000Z","2023-12-01T20:34:00.000Z","1834.2"
"2023-12-01T20:37:00.000Z","2023-12-01T20:37:00.000Z","1827.2"
"2023-12-01T20:40:00.000Z","2023-12-01T20:40:00.000Z","1822.7"
"2023-12-01T20:43:00.000Z","2023-12-01T20:43:00.000Z","1825.8"
"2023-12-01T20:46:00.000Z","2023-12-01T20:46:00.000Z","1822.2"
"2023-12-01T20:49:00.000Z","2023-12-01T20:49:00.000Z","1832.7"
"2023-12-01T20:52:00.000Z","2023-12-01T20:52:00.000Z","1823.8"
"2023-12-01T20:55:00.000Z","2023-12-01T20:55:00.000Z","1821.7"
"2023-12-01T20:58:00.000Z","2023-12-01T20:58:00.000Z","1799.7"
"2023-12-01T21:01:00.000Z","2023-12-01T21:01:00.000Z","1807.8"
"2023-12-01T21:04:00.000Z","2023-12-01T21:04:00.000Z","1821"
"2023-12-01T21:07:00.000Z","2023-12-01T21:07:00.000Z","1806"
"2023-12-01T21:10:00.000Z","2023-12-01T21:10:00.000Z","1788.2"
"2023-12-01T21:13:00.000Z","2023-12-01T21:13:00.000Z","1769.5"
"2023-12-01T21:16:00.000Z","2023-12-01T21:16:00.000Z","1758.2"
"2023-12-01T21:19:00.000Z","2023-12-01T21:19:00.000Z","1744"
"2023-12-01T21:22:00.000Z","2023-12-01T21:22:00.000Z","1743.3"
"2023-12-01T21:25:00.000Z","2023-12-01T21:25:00.000Z","1740.09999"
"2023-12-01T21:28:00.000Z","2023-12-01T21:28:00.000Z","1722.5"
"2023-12-01T21:31:00.000Z","2023-12-01T21:31:00.000Z","1701.7"
"2023-12-01T21:34:00.000Z","2023-12-01T21:34:00.000Z","1690.8"
"2023-12-01T21:37:00.000Z","2023-12-01T21:37:00.000Z","1681"
"2023-12-01T21:40:00.000Z","2023-12-01T21:40:00.000Z","1683.2"
"2023-12-01T21:43:00.000Z","2023-12-01T21:43:00.000Z","1680.7"
"2023-12-01T21:46:00.000Z","2023-12-01T21:46:00.000Z","1675.7"
"2023-12-01T21:49:00.000Z","2023-12-01T21:49:00.000Z","1687.7"
"2023-12-01T21:52:00.000Z","2023-12-01T21:52:00.000Z","1676.2"
"2023-12-01T21:55:00.000Z","2023-12-01T21:55:00.000Z","1669.2"
"2023-12-01T21:58:00.000Z","2023-12-01T21:58:00.000Z","1667.8"
"2023-12-01T22:01:00.000Z","2023-12-01T22:01:00.000Z","1660.7"
"2023-12-01T22:05:00.000Z","2023-12-01T22:05:00.000Z","1621.4"
"2023-12-01T22:07:00.000Z","2023-12-01T22:07:00.000Z","1590.9"
"2023-12-01T22:10:00.000Z","2023-12-01T22:10:00.000Z","1550.5"
"2023-12-01T22:13:00.000Z","2023-12-01T22:13:00.000Z","1533"
"2023-12-01T22:16:00.000Z","2023-12-01T22:16:00.000Z","1532.3"
"2023-12-01T22:19:00.000Z","2023-12-01T22:19:00.000Z","1547.5"
"2023-12-01T22:22:00.000Z","2023-12-01T22:22:00.000Z","1553.7"
"2023-12-01T22:25:00.000Z","2023-12-01T22:25:00.000Z","1549.5"
"2023-12-01T22:28:00.000Z","2023-12-01T22:28:00.000Z","1543"
"2023-12-01T22:31:00.000Z","2023-12-01T22:31:00.000Z","1526.8"
"2023-12-01T22:34:00.000Z","2023-12-01T22:34:00.000Z","1522.3"
"2023-12-01T22:37:00.000Z","2023-12-01T22:37:00.000Z","1520.8"
"2023-12-01T22:40:00.000Z","2023-12-01T22:40:00.000Z","1521.3"
"2023-12-01T22:43:00.000Z","2023-12-01T22:43:00.000Z","1519"
"2023-12-01T22:46:00.000Z","2023-12-01T22:46:00.000Z","1505.7"
"2023-12-01T22:49:00.000Z","2023-12-01T22:49:00.000Z","1508.2"
"2023-12-01T22:52:00.000Z","2023-12-01T22:52:00.000Z","1508.7"
"2023-12-01T22:55:00.000Z","2023-12-01T22:55:00.000Z","1504"
"2023-12-01T22:58:00.000Z","2023-12-01T22:58:00.000Z","1489"
"2023-12-01T23:01:00.000Z","2023-12-01T23:01:00.000Z","1472.59999"
"2023-12-01T23:04:00.000Z","2023-12-01T23:04:00.000Z","1513.3"
"2023-12-01T23:07:00.000Z","2023-12-01T23:07:00.000Z","1537.59999"
"2023-12-01T23:10:00.000Z","2023-12-01T23:10:00.000Z","1537.8"
"2023-12-01T23:13:00.000Z","2023-12-01T23:13:00.000Z","1539"
"2023-12-01T23:16:00.000Z","2023-12-01T23:16:00.000Z","1535.5"
"2023-12-01T23:19:00.000Z","2023-12-01T23:19:00.000Z","1533.2"
"2023-12-01T23:22:00.000Z","2023-12-01T23:22:00.000Z","1527.3"
"2023-12-01T23:25:00.000Z","2023-12-01T23:25:00.000Z","1521"
"2023-12-01T23:28:00.000Z","2023-12-01T23:28:00.000Z","1510"
"2023-12-01T23:31:00.000Z","2023-12-01T23:31:00.000Z","1504.2"
"2023-12-01T23:34:00.000Z","2023-12-01T23:34:00.000Z","1491.9"
"2023-12-01T23:37:00.000Z","2023-12-01T23:37:00.000Z","1493"
"2023-12-01T23:40:00.000Z","2023-12-01T23:40:00.000Z","1487.8"
"2023-12-01T23:43:00.000Z","2023-12-01T23:43:00.000Z","1475.2"
"2023-12-01T23:46:00.000Z","2023-12-01T23:46:00.000Z","1472.8"
"2023-12-01T23:49:00.000Z","2023-12-01T23:49:00.000Z","1429.5"
"2023-12-01T23:52:00.000Z","2023-12-01T23:52:00.000Z","1381.5"
"2023-12-01T23:55:00.000Z","2023-12-01T23:55:00.000Z","1379.8"
"2023-12-01T23:58:00.000Z","2023-12-01T23:58:00.000Z","1374"
"2023-12-02T00:01:00.000Z","2023-12-02T00:01:00.000Z","1375.5"
"2023-12-02T00:04:00.000Z","2023-12-02T00:04:00.000Z","1405.7"
"2023-12-02T00:07:00.000Z","2023-12-02T00:07:00.000Z","1425.7"
"2023-12-02T00:10:00.000Z","2023-12-02T00:10:00.000Z","1437.3"
"2023-12-02T00:13:00.000Z","2023-12-02T00:13:00.000Z","1429.2"
"2023-12-02T00:16:00.000Z","2023-12-02T00:16:00.000Z","1410"
"2023-12-02T00:19:00.000Z","2023-12-02T00:19:00.000Z","1405.3"
"2023-12-02T00:22:00.000Z","2023-12-02T00:22:00.000Z","1410.3"
"2023-12-02T00:25:00.000Z","2023-12-02T00:25:00.000Z","1417.3"
"2023-12-02T00:28:00.000Z","2023-12-02T00:28:00.000Z","1412.2"
"2023-12-02T00:31:00.000Z","2023-12-02T00:31:00.000Z","1398.8"
"2023-12-02T00:34:00.000Z","2023-12-02T00:34:00.000Z","1394.7"
"2023-12-02T00:37:00.000Z","2023-12-02T00:37:00.000Z","1376.3"
"2023-12-02T00:40:00.000Z","2023-12-02T00:40:00.000Z","1383"
"2023-12-02T00:43:00.000Z","2023-12-02T00:43:00.000Z","1377.3"
"2023-12-02T00:46:00.000Z","2023-12-02T00:46:00.000Z","1377.8"
"2023-12-02T00:49:00.000Z","2023-12-02T00:49:00.000Z","1376.3"
"2023-12-02T00:52:00.000Z","2023-12-02T00:52:00.000Z","1366.2"
"2023-12-02T00:55:00.000Z","2023-12-02T00:55:00.000Z","1359.3"
"2023-12-02T00:58:00.000Z","2023-12-02T00:58:00.000Z","1352.2"
"2023-12-02T01:01:00.000Z","2023-12-02T01:01:00.000Z","1353.8"
"2023-12-02T01:04:00.000Z","2023-12-02T01:04:00.000Z","1388.2"
"2023-12-02T01:07:00.000Z","2023-12-02T01:07:00.000Z","1350"
"2023-12-02T01:10:00.000Z","2023-12-02T01:10:00.000Z","1339.9"
"2023-12-02T01:13:00.000Z","2023-12-02T01:13:00.000Z","1338.5"
"2023-12-02T01:16:00.000Z","2023-12-02T01:16:00.000Z","1331.2"
"2023-12-02T01:19:00.000Z","2023-12-02T01:19:00.000Z","1332.5"
"2023-12-02T01:22:00.000Z","2023-12-02T01:22:00.000Z","1323.7"
"2023-12-02T01:25:00.000Z","2023-12-02T01:25:00.000Z","1328.3"
"2023-12-02T01:28:00.000Z","2023-12-02T01:28:00.000Z","1330.5"
"2023-12-02T01:31:00.000Z","2023-12-02T01:31:00.000Z","1321.2"
"2023-12-02T01:34:00.000Z","2023-12-02T01:34:00.000Z","1317.2"
"2023-12-02T01:37:00.000Z","2023-12-02T01:37:00.000Z","1313.7"
"2023-12-02T01:40:00.000Z","2023-12-02T01:40:00.000Z","1311.3"
"2023-12-02T01:43:00.000Z","2023-12-02T01:43:00.000Z","1315.8"
"2023-12-02T01:46:00.000Z","2023-12-02T01:46:00.000Z","1312.7"
"2023-12-02T01:49:00.000Z","2023-12-02T01:49:00.000Z","1310.8"
"2023-12-02T01:52:00.000Z","2023-12-02T01:52:00.000Z","1310.5"
"2023-12-02T01:55:00.000Z","2023-12-02T01:55:00.000Z","1312.2"
"2023-12-02T01:58:00.000Z","2023-12-02T01:58:00.000Z","1311.3"
"2023-12-02T02:01:00.000Z","2023-12-02T02:01:00.000Z","1308.7"
"2023-12-02T02:04:00.000Z","2023-12-02T02:04:00.000Z","1330.7"
"2023-12-02T02:07:00.000Z","2023-12-02T02:07:00.000Z","1330.2"
"2023-12-02T02:10:00.000Z","2023-12-02T02:10:00.000Z","1322.7"
"2023-12-02T02:13:00.000Z","2023-12-02T02:13:00.000Z","1316.8"
"2023-12-02T02:16:00.000Z","2023-12-02T02:16:00.000Z","1302.7"
"2023-12-02T02:19:00.000Z","2023-12-02T02:19:00.000Z","1286.4"
"2023-12-02T02:22:00.000Z","2023-12-02T02:22:00.000Z","1283.2"
"2023-12-02T02:25:00.000Z","2023-12-02T02:25:00.000Z","1276.2"
"2023-12-02T02:28:00.000Z","2023-12-02T02:28:00.000Z","1281.5"
"2023-12-02T02:31:00.000Z","2023-12-02T02:31:00.000Z","1280.3"
"2023-12-02T02:34:00.000Z","2023-12-02T02:34:00.000Z","1302.7"
"2023-12-02T02:37:00.000Z","2023-12-02T02:37:00.000Z","1316.5"
"2023-12-02T02:40:00.000Z","2023-12-02T02:40:00.000Z","1321.5"
"2023-12-02T02:43:00.000Z","2023-12-02T02:43:00.000Z","1311.3"
"2023-12-02T02:46:00.000Z","2023-12-02T02:46:00.000Z","1312"
"2023-12-02T02:49:00.000Z","2023-12-02T02:49:00.000Z","1311.2"
"2023-12-02T02:52:00.000Z","2023-12-02T02:52:00.000Z","1305"
"2023-12-02T02:55:00.000Z","2023-12-02T02:55:00.000Z","1301.8"
"2023-12-02T02:58:00.000Z","2023-12-02T02:58:00.000Z","1290.2"
"2023-12-02T03:01:00.000Z","2023-12-02T03:01:00.000Z","1294.7"
"2023-12-02T03:04:00.000Z","2023-12-02T03:04:00.000Z","1308.2"
"2023-12-02T03:07:00.000Z","2023-12-02T03:07:00.000Z","1325.5"
"2023-12-02T03:10:00.000Z","2023-12-02T03:10:00.000Z","1339"
"2023-12-02T03:13:00.000Z","2023-12-02T03:13:00.000Z","1333.2"
"2023-12-02T03:16:00.000Z","2023-12-02T03:16:00.000Z","1335.3"
"2023-12-02T03:19:00.000Z","2023-12-02T03:19:00.000Z","1332.8"
"2023-12-02T03:22:00.000Z","2023-12-02T03:22:00.000Z","1340.7"
"2023-12-02T03:25:00.000Z","2023-12-02T03:25:00.000Z","1335.2"
"2023-12-02T03:28:00.000Z","2023-12-02T03:28:00.000Z","1336.7"
"2023-12-02T03:31:00.000Z","2023-12-02T03:31:00.000Z","1359.3"
"2023-12-02T03:34:00.000Z","2023-12-02T03:34:00.000Z","1375"
"2023-12-02T03:37:00.000Z","2023-12-02T03:37:00.000Z","1374.5"
"2023-12-02T03:40:00.000Z","2023-12-02T03:40:00.000Z","1369.7"
"2023-12-02T03:43:00.000Z","2023-12-02T03:43:00.000Z","1364.2"
"2023-12-02T03:46:00.000Z","2023-12-02T03:46:00.000Z","1371.8"
"2023-12-02T03:49:00.000Z","2023-12-02T03:49:00.000Z","1366.2"
"2023-12-02T03:52:00.000Z","2023-12-02T03:52:00.000Z","1369.2"
"2023-12-02T03:55:00.000Z","2023-12-02T03:55:00.000Z","1383.3"
"2023-12-02T03:58:00.000Z","2023-12-02T03:58:00.000Z","1401.5"
"2023-12-02T04:01:00.000Z","2023-12-02T04:01:00.000Z","1415.5"
"2023-12-02T04:04:00.000Z","2023-12-02T04:04:00.000Z","1404.8"
"2023-12-02T04:07:00.000Z","2023-12-02T04:07:00.000Z","1398"
"2023-12-02T04:10:00.000Z","2023-12-02T04:10:00.000Z","1391"
"2023-12-02T04:13:00.000Z","2023-12-02T04:13:00.000Z","1402.2"
"2023-12-02T04:16:00.000Z","2023-12-02T04:16:00.000Z","1382"
"2023-12-02T04:19:00.000Z","2023-12-02T04:19:00.000Z","1380.7"
"2023-12-02T04:22:00.000Z","2023-12-02T04:22:00.000Z","1376"
"2023-12-02T04:25:00.000Z","2023-12-02T04:25:00.000Z","1375.8"
"2023-12-02T04:28:00.000Z","2023-12-02T04:28:00.000Z","1371"
"2023-12-02T04:31:00.000Z","2023-12-02T04:31:00.000Z","1380"
"2023-12-02T04:34:00.000Z","2023-12-02T04:34:00.000Z","1373.2"
"2023-12-02T04:37:00.000Z","2023-12-02T04:37:00.000Z","1379.3"
"2023-12-02T04:40:00.000Z","2023-12-02T04:40:00.000Z","1400.8"
"2023-12-02T04:43:00.000Z","2023-12-02T04:43:00.000Z","1398.5"
"2023-12-02T04:46:00.000Z","2023-12-02T04:46:00.000Z","1403"
"2023-12-02T04:49:00.000Z","2023-12-02T04:49:00.000Z","1401.5"
"2023-12-02T04:52:00.000Z","2023-12-02T04:52:00.000Z","1404.8"
"2023-12-02T04:55:00.000Z","2023-12-02T04:55:00.000Z","1405.3"
"2023-12-02T04:58:00.000Z","2023-12-02T04:58:00.000Z","1409.2"
"2023-12-02T05:01:00.000Z","2023-12-02T05:01:00.000Z","1399.3"
"2023-12-02T05:04:00.000Z","2023-12-02T05:04:00.000Z","1374"
"2023-12-02T05:07:00.000Z","2023-12-02T05:07:00.000Z","1478.8"
"2023-12-02T05:10:00.000Z","2023-12-02T05:10:00.000Z","1526.2"
"2023-12-02T05:13:00.000Z","2023-12-02T05:13:00.000Z","1543.3"
"2023-12-02T05:16:00.000Z","2023-12-02T05:16:00.000Z","1555.2"
"2023-12-02T05:19:00.000Z","2023-12-02T05:19:00.000Z","1545.8"
"2023-12-02T05:22:00.000Z","2023-12-02T05:22:00.000Z","1561.5"
"2023-12-02T05:25:00.000Z","2023-12-02T05:25:00.000Z","1563.2"
"2023-12-02T05:28:00.000Z","2023-12-02T05:28:00.000Z","1583"
"2023-12-02T05:31:00.000Z","2023-12-02T05:31:00.000Z","1595.2"
"2023-12-02T05:34:00.000Z","2023-12-02T05:34:00.000Z","1604"
"2023-12-02T05:37:00.000Z","2023-12-02T05:37:00.000Z","1607"
"2023-12-02T05:40:00.000Z","2023-12-02T05:40:00.000Z","1617.7"
"2023-12-02T05:43:00.000Z","2023-12-02T05:43:00.000Z","1615.5"
"2023-12-02T05:46:00.000Z","2023-12-02T05:46:00.000Z","1595.7"
"2023-12-02T05:49:00.000Z","2023-12-02T05:49:00.000Z","1590.3"
"2023-12-02T05:52:00.000Z","2023-12-02T05:52:00.000Z","1563.2"
"2023-12-02T05:55:00.000Z","2023-12-02T05:55:00.000Z","1570.5"
"2023-12-02T05:58:00.000Z","2023-12-02T05:58:00.000Z","1605.3"
"2023-12-02T06:01:00.000Z","2023-12-02T06:01:00.000Z","1648.2"
"2023-12-02T06:04:00.000Z","2023-12-02T06:04:00.000Z","1726"
"2023-12-02T06:07:00.000Z","2023-12-02T06:07:00.000Z","1751"
"2023-12-02T06:10:00.000Z","2023-12-02T06:10:00.000Z","1793.3"
"2023-12-02T06:13:00.000Z","2023-12-02T06:13:00.000Z","1803.2"
"2023-12-02T06:16:00.000Z","2023-12-02T06:16:00.000Z","1754.2"
"2023-12-02T06:19:00.000Z","2023-12-02T06:19:00.000Z","1759.2"
"2023-12-02T06:22:00.000Z","2023-12-02T06:22:00.000Z","1773.2"
"2023-12-02T06:25:00.000Z","2023-12-02T06:25:00.000Z","1786.8"
"2023-12-02T06:28:00.000Z","2023-12-02T06:28:00.000Z","1790.2"
"2023-12-02T06:31:00.000Z","2023-12-02T06:31:00.000Z","1792.2"
"2023-12-02T06:34:00.000Z","2023-12-02T06:34:00.000Z","1805.7"
"2023-12-02T06:37:00.000Z","2023-12-02T06:37:00.000Z","1806.2"
"2023-12-02T06:40:00.000Z","2023-12-02T06:40:00.000Z","1827.5"
"2023-12-02T06:43:00.000Z","2023-12-02T06:43:00.000Z","1830.3"
"2023-12-02T06:46:00.000Z","2023-12-02T06:46:00.000Z","1859.8"
"2023-12-02T06:49:00.000Z","2023-12-02T06:49:00.000Z","1899.7"
"2023-12-02T06:52:00.000Z","2023-12-02T06:52:00.000Z","1940.5"
"2023-12-02T06:55:00.000Z","2023-12-02T06:55:00.000Z","1948.2"
"2023-12-02T06:58:00.000Z","2023-12-02T06:58:00.000Z","1963.8"
"2023-12-02T07:01:00.000Z","2023-12-02T07:01:00.000Z","1949.7"
"2023-12-02T07:04:00.000Z","2023-12-02T07:04:00.000Z","1989.09999"
"2023-12-02T07:07:00.000Z","2023-12-02T07:07:00.000Z","2025.59999"
"2023-12-02T07:10:00.000Z","2023-12-02T07:10:00.000Z","2058.19999"
"2023-12-02T07:13:00.000Z","2023-12-02T07:13:00.000Z","2070.8"
"2023-12-02T07:16:00.000Z","2023-12-02T07:16:00.000Z","2033.3"
"2023-12-02T07:19:00.000Z","2023-12-02T07:19:00.000Z","2013.8"
"2023-12-02T07:22:00.000Z","2023-12-02T07:22:00.000Z","1999.5"
"2023-12-02T07:25:00.000Z","2023-12-02T07:25:00.000Z","2007.8"
"2023-12-02T07:28:00.000Z","2023-12-02T07:28:00.000Z","2014.2"
"2023-12-02T07:31:00.000Z","2023-12-02T07:31:00.000Z","2016.5"
"2023-12-02T07:34:00.000Z","2023-12-02T07:34:00.000Z","2022.3"
"2023-12-02T07:37:00.000Z","2023-12-02T07:37:00.000Z","2036"
"2023-12-02T07:40:00.000Z","2023-12-02T07:40:00.000Z","2059.3"
"2023-12-02T07:43:00.000Z","2023-12-02T07:43:00.000Z","2063.3"
"2023-12-02T07:46:00.000Z","2023-12-02T07:46:00.000Z","2073.8"
"2023-12-02T07:49:00.000Z","2023-12-02T07:49:00.000Z","2084.69999"
"2023-12-02T07:52:00.000Z","2023-12-02T07:52:00.000Z","2065.69999"
"2023-12-02T07:55:00.000Z","2023-12-02T07:55:00.000Z","2073.19999"
"2023-12-02T07:58:00.000Z","2023-12-02T07:58:00.000Z","2073.19999"
"2023-12-02T08:01:00.000Z","2023-12-02T08:01:00.000Z","2081.5"
"2023-12-02T08:04:00.000Z","2023-12-02T08:04:00.000Z","2085.3"
"2023-12-02T08:07:00.000Z","2023-12-02T08:07:00.000Z","2087.5"
"2023-12-02T08:10:00.000Z","2023-12-02T08:10:00.000Z","2097.8"
"2023-12-02T08:13:00.000Z","2023-12-02T08:13:00.000Z","2111.19999"
"2023-12-02T08:16:00.000Z","2023-12-02T08:16:00.000Z","2113"
"2023-12-02T08:19:00.000Z","2023-12-02T08:19:00.000Z","2112"
"2023-12-02T08:22:00.000Z","2023-12-02T08:22:00.000Z","2124.5"
"2023-12-02T08:25:00.000Z","2023-12-02T08:25:00.000Z","2121.69999"
"2023-12-02T08:28:00.000Z","2023-12-02T08:28:00.000Z","2131.8"
"2023-12-02T08:31:00.000Z","2023-12-02T08:31:00.000Z","2145"
"2023-12-02T08:34:00.000Z","2023-12-02T08:34:00.000Z","2179.69999"
"2023-12-02T08:37:00.000Z","2023-12-02T08:37:00.000Z","2191.8"
"2023-12-02T08:40:00.000Z","2023-12-02T08:40:00.000Z","2187.5"
"2023-12-02T08:43:00.000Z","2023-12-02T08:43:00.000Z","2189"
"2023-12-02T08:46:00.000Z","2023-12-02T08:46:00.000Z","2184"
"2023-12-02T08:49:00.000Z","2023-12-02T08:49:00.000Z","2197.69999"
"2023-12-02T08:52:00.000Z","2023-12-02T08:52:00.000Z","2200.8"
"2023-12-02T08:55:00.000Z","2023-12-02T08:55:00.000Z","2177.5"
"2023-12-02T08:58:00.000Z","2023-12-02T08:58:00.000Z","2192.8"
"2023-12-02T09:01:00.000Z","2023-12-02T09:01:00.000Z","2176.5"
"2023-12-02T09:04:00.000Z","2023-12-02T09:04:00.000Z","2138.8"
"2023-12-02T09:07:00.000Z","2023-12-02T09:07:00.000Z","2113.8"
"2023-12-02T09:10:00.000Z","2023-12-02T09:10:00.000Z","2105.3"
"2023-12-02T09:13:00.000Z","2023-12-02T09:13:00.000Z","2100.19999"
"2023-12-02T09:16:00.000Z","2023-12-02T09:16:00.000Z","2103.19999"
"2023-12-02T09:19:00.000Z","2023-12-02T09:19:00.000Z","2104.3"
"2023-12-02T09:22:00.000Z","2023-12-02T09:22:00.000Z","2098.69999"
"2023-12-02T09:25:00.000Z","2023-12-02T09:25:00.000Z","2106.69999"
"2023-12-02T09:28:00.000Z","2023-12-02T09:28:00.000Z","2093.5"
"2023-12-02T09:31:00.000Z","2023-12-02T09:31:00.000Z","2094.3"
"2023-12-02T09:34:00.000Z","2023-12-02T09:34:00.000Z","2104.3"
"2023-12-02T09:37:00.000Z","2023-12-02T09:37:00.000Z","2087.4"
"2023-12-02T09:40:00.000Z","2023-12-02T09:40:00.000Z","2078.5"
"2023-12-02T09:43:00.000Z","2023-12-02T09:43:00.000Z","2066.8"
"2023-12-02T09:46:00.000Z","2023-12-02T09:46:00.000Z","2070.3"
"2023-12-02T09:49:00.000Z","2023-12-02T09:49:00.000Z","2074.3"
"2023-12-02T09:52:00.000Z","2023-12-02T09:52:00.000Z","2059.5"
"2023-12-02T09:55:00.000Z","2023-12-02T09:55:00.000Z","2068.3"
"2023-12-02T09:58:00.000Z","2023-12-02T09:58:00.000Z","2082.19999"
"2023-12-02T10:01:00.000Z","2023-12-02T10:01:00.000Z","2079.19999"
"2023-12-02T10:04:00.000Z","2023-12-02T10:04:00.000Z","2121.8"
"2023-12-02T10:07:00.000Z","2023-12-02T10:07:00.000Z","2142.69999"
"2023-12-02T10:10:00.000Z","2023-12-02T10:10:00.000Z","2156.69999"
